Time;Push Pull #1 (14649);Push Pull #1 (14649) - Setpoint;Push Pull #1 (10);Push Pull #1 (10) - Setpoint;Flow Unit #1 [Push Pull #1 (14649)];Flow Unit #1 [Push Pull #1 (14649)] - Setpoint;Flow Unit #1 [Push Pull #1 (14649)] - Air detected;Link (12501) TTL #1 - Event;Link (12501) TTL #1 - Mode;Link (12501) TTL #2 - Event;Link (12501) TTL #2 - Mode;Link (1) TTL #1 - Event;Link (1) TTL #1 - Mode;Link (1) TTL #2 - Event;Link (1) TTL #2 - Mode
2024-04-06 15:55:45.586;-547.2;-800.0;NaN;10.0;-2000.0;-2000.0;0;0;;0;;0;;0;
2024-04-06 15:55:45.676;-546.6;-800.0;NaN;10.0;-2000.0;-2000.0;0;0;;0;;0;;0;
2024-04-06 15:55:45.786;-546.0;-800.0;NaN;10.0;-2000.0;-2000.0;0;0;;0;;0;;0;
2024-04-06 15:55:45.881;-546.0;-800.0;NaN;10.0;-2000.0;-2000.0;0;0;;0;;0;;0;
2024-04-06 15:55:45.993;-546.0;-800.0;NaN;10.0;-2000.0;-2000.0;0;0;;0;;0;;0;
2024-04-06 15:55:46.089;-544.7;-800.0;NaN;10.0;-2000.0;-2000.0;0;0;;0;;0;;0;
2024-04-06 15:55:46.185;-544.7;-800.0;NaN;10.0;-2000.0;-2000.0;0;0;;0;;0;;0;
2024-04-06 15:55:46.281;-544.7;-800.0;NaN;10.0;-2000.0;-2000.0;0;0;;0;;0;;0;
2024-04-06 15:55:46.377;-544.1;-800.0;NaN;10.0;-2000.0;-2000.0;0;0;;0;;0;;0;
2024-04-06 15:55:46.489;-544.1;-800.0;NaN;10.0;0.0;0.0;0;0;;0;;0;;0;
2024-04-06 15:55:46.584;208.9;-800.0;NaN;10.0;2000.0;2000.0;0;0;;0;;0;;0;
2024-04-06 15:55:46.678;185.6;-800.0;NaN;10.0;2000.0;2000.0;0;0;;0;;0;;0;
2024-04-06 15:55:46.789;155.3;-800.0;NaN;10.0;1771.0;1771.0;0;0;;0;;0;;0;
2024-04-06 15:55:46.884;135.7;-800.0;NaN;10.0;1482.8;1482.8;0;0;;0;;0;;0;
2024-04-06 15:55:46.980;118.7;-800.0;NaN;10.0;1319.3;1319.3;0;0;;0;;0;;0;
2024-04-06 15:55:47.089;104.1;-800.0;NaN;10.0;1148.8;1148.8;0;0;;0;;0;;0;
2024-04-06 15:55:47.185;90.9;-800.0;NaN;10.0;995.5;995.5;0;0;;0;;0;;0;
2024-04-06 15:55:47.277;79.5;-800.0;NaN;10.0;872.1;872.1;0;0;;0;;0;;0;
2024-04-06 15:55:47.388;68.8;-800.0;NaN;10.0;746.7;746.7;0;0;;0;;0;;0;
2024-04-06 15:55:47.481;60.6;-800.0;NaN;10.0;685.4;685.4;0;0;;0;;0;;0;
2024-04-06 15:55:47.577;53.0;-800.0;NaN;10.0;582.3;582.3;0;0;;0;;0;;0;
2024-04-06 15:55:47.688;46.7;-800.0;NaN;10.0;477.1;477.1;0;0;;0;;0;;0;
2024-04-06 15:55:47.784;39.1;-800.0;NaN;10.0;404.1;404.1;0;0;;0;;0;;0;
2024-04-06 15:55:47.879;34.1;-800.0;NaN;10.0;356.3;356.3;0;0;;0;;0;;0;
2024-04-06 15:55:47.991;29.7;-800.0;NaN;10.0;421.0;421.0;0;0;;0;;0;;0;
2024-04-06 15:55:48.086;25.2;-800.0;NaN;10.0;264.1;264.1;0;0;;0;;0;;0;
2024-04-06 15:55:48.182;22.7;-800.0;NaN;10.0;215.8;215.8;0;0;;0;;0;;0;
2024-04-06 15:55:48.282;19.6;-800.0;NaN;10.0;171.0;171.0;0;0;;0;;0;;0;
2024-04-06 15:55:48.387;15.8;-800.0;NaN;10.0;133.3;133.3;0;0;;0;;0;;0;
2024-04-06 15:55:48.482;13.9;-800.0;NaN;10.0;119.3;119.3;0;0;;0;;0;;0;
2024-04-06 15:55:48.576;12.6;-800.0;NaN;10.0;88.5;88.5;0;0;;0;;0;;0;
2024-04-06 15:55:48.688;10.1;-800.0;NaN;10.0;69.2;69.2;0;0;;0;;0;;0;
2024-04-06 15:55:48.783;9.5;-800.0;NaN;10.0;49.3;49.3;0;0;;0;;0;;0;
2024-04-06 15:55:48.878;8.2;-800.0;NaN;10.0;47.8;47.8;0;0;;0;;0;;0;
2024-04-06 15:55:48.990;6.9;-800.0;NaN;10.0;36.1;36.1;0;0;;0;;0;;0;
2024-04-06 15:55:49.085;5.7;-800.0;NaN;10.0;27.5;27.5;0;0;;0;;0;;0;
2024-04-06 15:55:49.178;5.0;-800.0;NaN;10.0;19.2;19.2;0;0;;0;;0;;0;
2024-04-06 15:55:49.288;4.4;-800.0;NaN;10.0;16.0;16.0;0;0;;0;;0;;0;
2024-04-06 15:55:49.383;3.8;-800.0;NaN;10.0;25.2;25.2;0;0;;0;;0;;0;
2024-04-06 15:55:49.477;3.2;-800.0;NaN;10.0;9.5;9.5;0;0;;0;;0;;0;
2024-04-06 15:55:49.589;2.5;-800.0;NaN;10.0;6.6;6.6;0;0;;0;;0;;0;
2024-04-06 15:55:49.684;1.9;-800.0;NaN;10.0;4.4;4.4;0;0;;0;;0;;0;
2024-04-06 15:55:49.778;1.9;-800.0;NaN;10.0;4.8;4.8;0;0;;0;;0;;0;
2024-04-06 15:55:49.888;1.3;-800.0;NaN;10.0;2.2;2.2;0;0;;0;;0;;0;
2024-04-06 15:55:49.984;0.6;-800.0;NaN;10.0;0.6;0.6;0;0;;0;;0;;0;
2024-04-06 15:55:50.076;1.3;-800.0;NaN;10.0;1.2;1.2;0;0;;0;;0;;0;
2024-04-06 15:55:50.187;0.6;-800.0;NaN;10.0;0.9;0.9;0;0;;0;;0;;0;
2024-04-06 15:55:50.282;0.6;-800.0;NaN;10.0;0.7;0.7;0;0;;0;;0;;0;
2024-04-06 15:55:50.378;0.6;-800.0;NaN;10.0;1.7;1.7;0;0;;0;;0;;0;
2024-04-06 15:55:50.489;0.6;-800.0;NaN;10.0;1.0;1.0;0;0;;0;;0;;0;
2024-04-06 15:55:50.585;0.6;-800.0;NaN;10.0;2.1;2.1;0;0;;0;;0;;0;
2024-04-06 15:55:50.681;0.0;-800.0;NaN;10.0;-0.7;-0.7;0;0;;0;;0;;0;
2024-04-06 15:55:50.792;0.0;-800.0;NaN;10.0;1.2;1.2;0;0;;0;;0;;0;
2024-04-06 15:55:50.888;0.0;-800.0;NaN;10.0;0.6;0.6;0;0;;0;;0;;0;
2024-04-06 15:55:50.984;0.0;-800.0;NaN;10.0;0.8;0.8;0;0;;0;;0;;0;
2024-04-06 15:55:51.078;0.0;-800.0;NaN;10.0;0.1;0.1;0;0;;0;;0;;0;
2024-04-06 15:55:51.190;0.0;-800.0;NaN;10.0;2.3;2.3;0;0;;0;;0;;0;
2024-04-06 15:55:51.286;0.0;-800.0;NaN;10.0;-2.1;-2.1;0;0;;0;;0;;0;
2024-04-06 15:55:51.381;0.0;-800.0;NaN;10.0;-1.0;-1.0;0;0;;0;;0;;0;
2024-04-06 15:55:51.491;0.0;-800.0;NaN;10.0;-1.1;-1.1;0;0;;0;;0;;0;
2024-04-06 15:55:51.583;0.0;-800.0;NaN;10.0;2.0;2.0;0;0;;0;;0;;0;
