Time;Push Pull #1 (14649);Push Pull #1 (14649) - Setpoint;Push Pull #1 (10);Push Pull #1 (10) - Setpoint;Flow Unit #1 [Push Pull #1 (14649)];Flow Unit #1 [Push Pull #1 (14649)] - Setpoint;Flow Unit #1 [Push Pull #1 (14649)] - Air detected;Link (12501) TTL #1 - Event;Link (12501) TTL #1 - Mode;Link (12501) TTL #2 - Event;Link (12501) TTL #2 - Mode;Link (1) TTL #1 - Event;Link (1) TTL #1 - Mode;Link (1) TTL #2 - Event;Link (1) TTL #2 - Mode
2024-04-06 14:20:51.371;0.0;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:51.462;0.6;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:51.562;0.0;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:51.672;0.0;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:51.762;0.6;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:51.872;0.6;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:51.962;0.0;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:52.074;0.6;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:52.163;0.0;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:52.263;0.6;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:52.373;0.0;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:52.463;0.6;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:52.574;0.0;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:52.665;-2.5;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:52.778;0.0;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:52.868;0.0;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:52.969;-5.0;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:53.075;-4.4;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:53.165;-3.8;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:53.265;-3.2;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:53.376;-12.6;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:53.466;-28.4;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:53.566;-44.2;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:53.676;-58.7;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:53.766;-73.2;-300.0;NaN;10.0;0.0;0.0;1;0;;0;;0;;0;
2024-04-06 14:20:53.866;-87.7;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:53.967;-101.6;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:54.076;-117.4;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:54.166;-127.5;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:54.277;-143.9;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:54.367;-156.5;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:54.467;-168.5;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:54.577;-180.5;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:54.667;-191.9;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:54.757;-202.6;-300.0;NaN;10.0;0.0;0.0;1;0;;0;;0;;0;
2024-04-06 14:20:54.868;-214.0;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:54.967;-225.3;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:55.058;-235.4;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:55.170;-248.7;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:55.258;-258.2;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:55.369;-268.3;-300.0;NaN;10.0;0.0;0.0;1;0;;0;;0;;0;
2024-04-06 14:20:55.469;-277.7;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:55.560;-285.9;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:55.670;-296.0;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:55.759;-292.2;-300.0;NaN;10.0;0.0;0.0;1;0;;0;;0;;0;
2024-04-06 14:20:55.870;-291.6;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:55.966;-292.9;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:56.073;-294.1;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:56.165;-295.4;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:56.264;-296.7;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:56.376;-297.3;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:56.465;-297.3;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:56.558;-298.5;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:56.675;-298.5;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:56.762;-298.5;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
