Time;Push Pull #1 (14649);Push Pull #1 (14649) - Setpoint;Push Pull #1 (10);Push Pull #1 (10) - Setpoint;Flow Unit #1 [Push Pull #1 (14649)];Flow Unit #1 [Push Pull #1 (14649)] - Setpoint;Flow Unit #1 [Push Pull #1 (14649)] - Air detected;Link (12501) TTL #1 - Event;Link (12501) TTL #1 - Mode;Link (12501) TTL #2 - Event;Link (12501) TTL #2 - Mode;Link (1) TTL #1 - Event;Link (1) TTL #1 - Mode;Link (1) TTL #2 - Event;Link (1) TTL #2 - Mode
2024-04-06 14:34:36.198;-473.4;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:36.293;-473.4;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:36.403;-473.4;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:36.497;-473.4;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:36.590;-473.4;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:36.699;-473.4;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:36.793;-472.8;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:36.889;-472.8;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:37.000;-472.8;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:37.095;-473.4;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:37.190;-472.8;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:37.300;-473.4;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:37.394;-473.4;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:37.505;-472.8;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:37.598;-472.8;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:37.693;-472.8;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:37.789;-473.4;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:37.901;-472.8;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:37.997;-472.8;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:38.093;-472.8;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:38.204;-472.8;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:38.298;-472.8;-500.0;NaN;10.0;0.0;0.0;1;0;;0;;0;;0;
2024-04-06 14:34:38.393;-472.8;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:38.503;-472.8;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:38.598;-472.1;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:38.693;-472.8;-500.0;NaN;10.0;0.0;0.0;1;0;;0;;0;;0;
2024-04-06 14:34:38.804;-472.1;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:38.900;-472.1;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:38.993;-472.8;-500.0;NaN;10.0;0.0;0.0;1;0;;0;;0;;0;
2024-04-06 14:34:39.104;-472.8;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:39.198;-472.1;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:39.293;-472.1;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:39.404;-472.1;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:39.500;-472.8;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:39.596;-472.1;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:39.689;-472.1;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:39.799;-472.1;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:39.895;-472.8;-500.0;NaN;10.0;0.0;0.0;1;0;;0;;0;;0;
2024-04-06 14:34:39.990;-472.1;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:40.101;280.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:40.195;282.8;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:40.289;279.6;0.0;NaN;10.0;0.0;0.0;1;0;;0;;0;;0;
2024-04-06 14:34:40.400;277.1;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:40.495;274.6;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:40.591;272.7;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:40.701;270.1;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:40.795;267.6;0.0;NaN;10.0;0.0;0.0;1;0;;0;;0;;0;
2024-04-06 14:34:40.890;265.7;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:40.996;263.2;0.0;NaN;10.0;0.0;0.0;1;0;;0;;0;;0;
2024-04-06 14:34:41.090;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:41.200;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:41.294;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:41.389;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:41.501;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:41.596;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:41.691;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:41.802;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:41.896;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:41.991;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:42.103;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:42.198;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:42.292;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:42.404;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:42.499;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:42.594;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:42.689;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:42.801;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:42.897;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:42.992;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:43.102;2.5;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:43.198;59.3;0.0;NaN;10.0;0.0;0.0;1;0;;0;;0;;0;
2024-04-06 14:34:43.293;56.8;0.0;NaN;10.0;0.0;0.0;1;0;;0;;0;;0;
2024-04-06 14:34:43.404;53.7;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:43.498;51.1;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:43.592;49.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:43.701;46.7;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:43.797;44.8;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:43.890;41.7;0.0;NaN;10.0;0.0;0.0;1;0;;0;;0;;0;
2024-04-06 14:34:43.999;39.1;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:44.096;36.0;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:44.189;33.5;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:44.301;30.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:44.397;29.0;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:44.492;25.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:44.604;23.4;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:44.700;20.8;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:44.792;18.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:44.903;16.4;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:44.998;13.3;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:45.093;12.0;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:45.188;9.5;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:45.299;6.3;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:45.394;4.4;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:45.506;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:45.602;0.6;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:45.697;1.3;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:45.792;2.5;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:45.902;2.5;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:45.997;2.5;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
