Time;Push Pull #1 (14649);Push Pull #1 (14649) - Setpoint;Push Pull #1 (10);Push Pull #1 (10) - Setpoint;Flow Unit #1 [Push Pull #1 (14649)];Flow Unit #1 [Push Pull #1 (14649)] - Setpoint;Flow Unit #1 [Push Pull #1 (14649)] - Air detected;Link (12501) TTL #1 - Event;Link (12501) TTL #1 - Mode;Link (12501) TTL #2 - Event;Link (12501) TTL #2 - Mode;Link (1) TTL #1 - Event;Link (1) TTL #1 - Mode;Link (1) TTL #2 - Event;Link (1) TTL #2 - Mode
2024-04-06 15:56:39.536;0.6;-0.0;NaN;10.0;-1.5;-1.5;0;0;;0;;0;;0;
2024-04-06 15:56:39.648;1.3;-0.0;NaN;10.0;-0.7;-0.7;0;0;;0;;0;;0;
2024-04-06 15:56:39.741;0.6;-0.0;NaN;10.0;-0.5;-0.5;0;0;;0;;0;;0;
2024-04-06 15:56:39.836;0.6;-0.0;NaN;10.0;0.3;0.3;0;0;;0;;0;;0;
2024-04-06 15:56:39.947;0.6;-0.0;NaN;10.0;-0.9;-0.9;0;0;;0;;0;;0;
2024-04-06 15:56:40.043;1.3;-0.0;NaN;10.0;-0.7;-0.7;0;0;;0;;0;;0;
2024-04-06 15:56:40.137;0.6;-0.0;NaN;10.0;-0.1;-0.1;0;0;;0;;0;;0;
2024-04-06 15:56:40.247;0.6;-0.0;NaN;10.0;1.8;1.8;0;0;;0;;0;;0;
2024-04-06 15:56:40.342;0.6;-0.0;NaN;10.0;-0.2;-0.2;0;0;;0;;0;;0;
2024-04-06 15:56:40.438;0.6;-0.0;NaN;10.0;0.2;0.2;0;0;;0;;0;;0;
2024-04-06 15:56:40.549;1.3;-0.0;NaN;10.0;0.0;0.0;0;0;;0;;0;;0;
2024-04-06 15:56:40.645;0.6;-0.0;NaN;10.0;-0.5;-0.5;0;0;;0;;0;;0;
2024-04-06 15:56:40.740;1.3;-0.0;NaN;10.0;0.1;0.1;0;0;;0;;0;;0;
2024-04-06 15:56:40.836;0.6;-0.0;NaN;10.0;-0.3;-0.3;0;0;;0;;0;;0;
2024-04-06 15:56:40.947;1.3;-0.0;NaN;10.0;0.4;0.4;0;0;;0;;0;;0;
2024-04-06 15:56:41.041;1.3;-0.0;NaN;10.0;1.0;1.0;0;0;;0;;0;;0;
2024-04-06 15:56:41.136;1.3;-0.0;NaN;10.0;0.7;0.7;0;0;;0;;0;;0;
2024-04-06 15:56:41.248;0.6;-0.0;NaN;10.0;-0.2;-0.2;0;0;;0;;0;;0;
2024-04-06 15:56:41.343;0.6;-0.0;NaN;10.0;0.5;0.5;0;0;;0;;0;;0;
2024-04-06 15:56:41.437;0.6;-0.0;NaN;10.0;0.5;0.5;0;0;;0;;0;;0;
2024-04-06 15:56:41.548;1.3;-0.0;NaN;10.0;0.8;0.8;0;0;;0;;0;;0;
2024-04-06 15:56:41.644;0.6;-0.0;NaN;10.0;0.8;0.8;0;0;;0;;0;;0;
2024-04-06 15:56:41.739;1.3;-0.0;NaN;10.0;-0.6;-0.6;0;0;;0;;0;;0;
2024-04-06 15:56:41.849;1.3;-0.0;NaN;10.0;-0.2;-0.2;0;0;;0;;0;;0;
2024-04-06 15:56:41.942;1.3;-0.0;NaN;10.0;0.5;0.5;0;0;;0;;0;;0;
2024-04-06 15:56:42.036;1.3;-0.0;NaN;10.0;1.0;1.0;0;0;;0;;0;;0;
2024-04-06 15:56:42.148;1.3;-0.0;NaN;10.0;0.8;0.8;0;0;;0;;0;;0;
2024-04-06 15:56:42.240;0.6;-0.0;NaN;10.0;0.8;0.8;0;0;;0;;0;;0;
2024-04-06 15:56:42.352;0.6;-0.0;NaN;10.0;-0.1;-0.1;0;0;;0;;0;;0;
2024-04-06 15:56:42.447;0.6;-0.0;NaN;10.0;-0.3;-0.3;0;0;;0;;0;;0;
2024-04-06 15:56:42.543;0.6;-0.0;NaN;10.0;1.0;1.0;0;0;;0;;0;;0;
2024-04-06 15:56:42.637;1.3;-0.0;NaN;10.0;-0.8;-0.8;0;0;;0;;0;;0;
2024-04-06 15:56:42.749;1.3;-0.0;NaN;10.0;1.0;1.0;0;0;;0;;0;;0;
2024-04-06 15:56:42.844;0.6;-0.0;NaN;10.0;0.8;0.8;0;0;;0;;0;;0;
2024-04-06 15:56:42.940;0.6;-0.0;NaN;10.0;-0.5;-0.5;0;0;;0;;0;;0;
2024-04-06 15:56:43.035;0.6;-0.0;NaN;10.0;0.1;0.1;0;0;;0;;0;;0;
2024-04-06 15:56:43.159;1.3;-0.0;NaN;10.0;0.4;0.4;0;0;;0;;0;;0;
2024-04-06 15:56:43.238;0.6;-0.0;NaN;10.0;0.2;0.2;0;0;;0;;0;;0;
2024-04-06 15:56:43.346;1.3;-0.0;NaN;10.0;0.3;0.3;0;0;;0;;0;;0;
2024-04-06 15:56:43.442;0.6;-0.0;NaN;10.0;0.3;0.3;0;0;;0;;0;;0;
2024-04-06 15:56:43.536;0.6;-0.0;NaN;10.0;0.3;0.3;0;0;;0;;0;;0;
2024-04-06 15:56:43.648;1.3;-0.0;NaN;10.0;-0.5;-0.5;0;0;;0;;0;;0;
2024-04-06 15:56:43.742;0.6;-0.0;NaN;10.0;0.5;0.5;0;0;;0;;0;;0;
2024-04-06 15:56:43.837;0.6;-0.0;NaN;10.0;-0.5;-0.5;0;0;;0;;0;;0;
2024-04-06 15:56:43.949;0.6;-0.0;NaN;10.0;0.8;0.8;0;0;;0;;0;;0;
2024-04-06 15:56:44.044;1.3;-0.0;NaN;10.0;0.5;0.5;0;0;;0;;0;;0;
2024-04-06 15:56:44.139;0.6;-0.0;NaN;10.0;0.3;0.3;0;0;;0;;0;;0;
2024-04-06 15:56:44.251;0.6;-0.0;NaN;10.0;-0.1;-0.1;0;0;;0;;0;;0;
2024-04-06 15:56:44.347;0.6;-0.0;NaN;10.0;1.1;1.1;0;0;;0;;0;;0;
2024-04-06 15:56:44.441;0.6;-0.0;NaN;10.0;0.8;0.8;0;0;;0;;0;;0;
2024-04-06 15:56:44.536;1.3;-0.0;NaN;10.0;0.5;0.5;0;0;;0;;0;;0;
2024-04-06 15:56:44.648;0.6;-0.0;NaN;10.0;0.8;0.8;0;0;;0;;0;;0;
2024-04-06 15:56:44.744;0.6;-0.0;NaN;10.0;0.2;0.2;0;0;;0;;0;;0;
2024-04-06 15:56:44.839;1.3;-0.0;NaN;10.0;0.4;0.4;0;0;;0;;0;;0;
2024-04-06 15:56:44.951;1.3;-0.0;NaN;10.0;0.5;0.5;0;0;;0;;0;;0;
2024-04-06 15:56:45.047;0.6;-0.0;NaN;10.0;0.1;0.1;0;0;;0;;0;;0;
2024-04-06 15:56:45.142;1.3;-0.0;NaN;10.0;0.8;0.8;0;0;;0;;0;;0;
2024-04-06 15:56:45.238;1.3;-0.0;NaN;10.0;0.3;0.3;0;0;;0;;0;;0;
2024-04-06 15:56:45.350;1.3;-0.0;NaN;10.0;-1.0;-1.0;0;0;;0;;0;;0;
2024-04-06 15:56:45.446;0.6;-0.0;NaN;10.0;-0.1;-0.1;0;0;;0;;0;;0;
2024-04-06 15:56:45.542;1.3;-0.0;NaN;10.0;0.3;0.3;0;0;;0;;0;;0;
2024-04-06 15:56:45.638;1.3;-0.0;NaN;10.0;0.5;0.5;0;0;;0;;0;;0;
2024-04-06 15:56:45.749;1.3;-0.0;NaN;10.0;0.7;0.7;0;0;;0;;0;;0;
2024-04-06 15:56:45.845;0.6;-0.0;NaN;10.0;0.7;0.7;0;0;;0;;0;;0;
2024-04-06 15:56:45.941;0.6;-0.0;NaN;10.0;-0.1;-0.1;0;0;;0;;0;;0;
2024-04-06 15:56:46.037;1.3;-0.0;NaN;10.0;-0.7;-0.7;0;0;;0;;0;;0;
2024-04-06 15:56:46.148;1.3;-0.0;NaN;10.0;0.4;0.4;0;0;;0;;0;;0;
2024-04-06 15:56:46.243;1.3;-0.0;NaN;10.0;-0.1;-0.1;0;0;;0;;0;;0;
2024-04-06 15:56:46.339;0.6;-0.0;NaN;10.0;0.8;0.8;0;0;;0;;0;;0;
2024-04-06 15:56:46.450;1.3;-0.0;NaN;10.0;0.4;0.4;0;0;;0;;0;;0;
2024-04-06 15:56:46.547;0.6;-0.0;NaN;10.0;-0.1;-0.1;0;0;;0;;0;;0;
2024-04-06 15:56:46.642;1.3;-0.0;NaN;10.0;-2.0;-2.0;0;0;;0;;0;;0;
2024-04-06 15:56:46.738;1.3;-0.0;NaN;10.0;0.5;0.5;0;0;;0;;0;;0;
2024-04-06 15:56:46.850;1.3;-0.0;NaN;10.0;-0.2;-0.2;0;0;;0;;0;;0;
2024-04-06 15:56:46.945;0.6;-0.0;NaN;10.0;1.0;1.0;0;0;;0;;0;;0;
2024-04-06 15:56:47.041;0.6;-0.0;NaN;10.0;0.9;0.9;0;0;;0;;0;;0;
2024-04-06 15:56:47.137;0.6;-0.0;NaN;10.0;0.0;0.0;0;0;;0;;0;;0;
2024-04-06 15:56:47.247;1.3;-0.0;NaN;10.0;-0.6;-0.6;0;0;;0;;0;;0;
2024-04-06 15:56:47.343;0.6;-0.0;NaN;10.0;0.6;0.6;0;0;;0;;0;;0;
2024-04-06 15:56:47.438;1.3;-0.0;NaN;10.0;0.4;0.4;0;0;;0;;0;;0;
2024-04-06 15:56:47.550;0.6;-0.0;NaN;10.0;0.4;0.4;0;0;;0;;0;;0;
2024-04-06 15:56:47.646;1.3;-0.0;NaN;10.0;1.9;1.9;0;0;;0;;0;;0;
2024-04-06 15:56:47.742;1.3;-0.0;NaN;10.0;-0.2;-0.2;0;0;;0;;0;;0;
2024-04-06 15:56:47.838;1.3;-0.0;NaN;10.0;0.8;0.8;0;0;;0;;0;;0;
2024-04-06 15:56:47.950;1.3;-0.0;NaN;10.0;0.9;0.9;0;0;;0;;0;;0;
2024-04-06 15:56:48.045;1.3;-0.0;NaN;10.0;0.3;0.3;0;0;;0;;0;;0;
2024-04-06 15:56:48.139;1.3;-0.0;NaN;10.0;0.8;0.8;0;0;;0;;0;;0;
2024-04-06 15:56:48.250;1.3;-0.0;NaN;10.0;0.6;0.6;0;0;;0;;0;;0;
2024-04-06 15:56:48.343;1.3;-0.0;NaN;10.0;0.1;0.1;0;0;;0;;0;;0;
2024-04-06 15:56:48.437;0.6;-0.0;NaN;10.0;0.5;0.5;0;0;;0;;0;;0;
2024-04-06 15:56:48.549;1.3;-0.0;NaN;10.0;-0.5;-0.5;0;0;;0;;0;;0;
2024-04-06 15:56:48.644;1.3;-0.0;NaN;10.0;-0.5;-0.5;0;0;;0;;0;;0;
2024-04-06 15:56:48.739;1.3;-0.0;NaN;10.0;0.7;0.7;0;0;;0;;0;;0;
2024-04-06 15:56:48.850;1.3;-0.0;NaN;10.0;0.2;0.2;0;0;;0;;0;;0;
2024-04-06 15:56:48.946;0.6;-0.0;NaN;10.0;-0.9;-0.9;0;0;;0;;0;;0;
2024-04-06 15:56:49.041;1.3;-0.0;NaN;10.0;-0.9;-0.9;0;0;;0;;0;;0;
2024-04-06 15:56:49.137;0.6;-0.0;NaN;10.0;-0.2;-0.2;0;0;;0;;0;;0;
2024-04-06 15:56:49.248;0.6;-0.0;NaN;10.0;-0.2;-0.2;0;0;;0;;0;;0;
2024-04-06 15:56:49.344;1.3;-0.0;NaN;10.0;-0.5;-0.5;0;0;;0;;0;;0;
2024-04-06 15:56:49.439;1.3;-0.0;NaN;10.0;0.3;0.3;0;0;;0;;0;;0;
2024-04-06 15:56:49.550;1.3;-0.0;NaN;10.0;-0.6;-0.6;0;0;;0;;0;;0;
2024-04-06 15:56:49.646;1.3;-0.0;NaN;10.0;-0.2;-0.2;0;0;;0;;0;;0;
2024-04-06 15:56:49.740;1.3;-0.0;NaN;10.0;-0.1;-0.1;0;0;;0;;0;;0;
2024-04-06 15:56:49.851;1.3;-0.0;NaN;10.0;-0.4;-0.4;0;0;;0;;0;;0;
2024-04-06 15:56:49.946;0.6;-0.0;NaN;10.0;0.9;0.9;0;0;;0;;0;;0;
2024-04-06 15:56:50.041;1.3;-0.0;NaN;10.0;0.3;0.3;0;0;;0;;0;;0;
2024-04-06 15:56:50.137;0.6;-0.0;NaN;10.0;0.9;0.9;0;0;;0;;0;;0;
2024-04-06 15:56:50.247;0.6;-0.0;NaN;10.0;-0.6;-0.6;0;0;;0;;0;;0;
2024-04-06 15:56:50.343;1.3;-0.0;NaN;10.0;0.3;0.3;0;0;;0;;0;;0;
2024-04-06 15:56:50.436;1.3;-0.0;NaN;10.0;-0.3;-0.3;0;0;;0;;0;;0;
2024-04-06 15:56:50.546;1.3;-0.0;NaN;10.0;1.0;1.0;0;0;;0;;0;;0;
2024-04-06 15:56:50.642;0.6;-0.0;NaN;10.0;0.7;0.7;0;0;;0;;0;;0;
2024-04-06 15:56:50.738;1.3;-0.0;NaN;10.0;0.2;0.2;0;0;;0;;0;;0;
2024-04-06 15:56:50.849;1.3;-0.0;NaN;10.0;0.1;0.1;0;0;;0;;0;;0;
2024-04-06 15:56:50.944;1.3;-0.0;NaN;10.0;-0.8;-0.8;0;0;;0;;0;;0;
2024-04-06 15:56:51.040;0.6;-0.0;NaN;10.0;-0.5;-0.5;0;0;;0;;0;;0;
2024-04-06 15:56:51.136;0.6;-0.0;NaN;10.0;0.3;0.3;0;0;;0;;0;;0;
2024-04-06 15:56:51.246;1.3;-0.0;NaN;10.0;1.2;1.2;0;0;;0;;0;;0;
2024-04-06 15:56:51.342;1.3;-0.0;NaN;10.0;1.1;1.1;0;0;;0;;0;;0;
2024-04-06 15:56:51.438;0.6;-0.0;NaN;10.0;0.1;0.1;0;0;;0;;0;;0;
2024-04-06 15:56:51.550;1.3;-0.0;NaN;10.0;-0.6;-0.6;0;0;;0;;0;;0;
2024-04-06 15:56:51.646;0.6;-0.0;NaN;10.0;-1.2;-1.2;0;0;;0;;0;;0;
2024-04-06 15:56:51.740;1.3;-0.0;NaN;10.0;0.8;0.8;0;0;;0;;0;;0;
2024-04-06 15:56:51.852;1.3;-0.0;NaN;10.0;0.9;0.9;0;0;;0;;0;;0;
2024-04-06 15:56:51.947;1.3;-0.0;NaN;10.0;-0.5;-0.5;0;0;;0;;0;;0;
2024-04-06 15:56:52.043;0.6;-0.0;NaN;10.0;-0.8;-0.8;0;0;;0;;0;;0;
2024-04-06 15:56:52.138;1.3;-0.0;NaN;10.0;-0.1;-0.1;0;0;;0;;0;;0;
2024-04-06 15:56:52.248;0.6;-0.0;NaN;10.0;-0.5;-0.5;0;0;;0;;0;;0;
2024-04-06 15:56:52.343;0.6;-0.0;NaN;10.0;0.5;0.5;0;0;;0;;0;;0;
2024-04-06 15:56:52.438;1.3;-0.0;NaN;10.0;0.6;0.6;0;0;;0;;0;;0;
2024-04-06 15:56:52.548;0.6;-0.0;NaN;10.0;1.0;1.0;0;0;;0;;0;;0;
2024-04-06 15:56:52.641;1.3;-0.0;NaN;10.0;0.3;0.3;0;0;;0;;0;;0;
2024-04-06 15:56:52.737;1.3;-0.0;NaN;10.0;-0.3;-0.3;0;0;;0;;0;;0;
2024-04-06 15:56:52.848;1.3;-0.0;NaN;10.0;0.9;0.9;0;0;;0;;0;;0;
2024-04-06 15:56:52.957;0.6;-0.0;NaN;10.0;0.9;0.9;0;0;;0;;0;;0;
2024-04-06 15:56:53.036;1.3;-0.0;NaN;10.0;1.1;1.1;0;0;;0;;0;;0;
2024-04-06 15:56:53.147;0.6;-0.0;NaN;10.0;-0.2;-0.2;0;0;;0;;0;;0;
